image,source_dataset,image_id,annotation_id,detector_index,detector_score,center_distance_px,center_distance_fraction,bbox_diagonal_px,baseline_corner_error_px,two_stage_corner_error_px,baseline_nme,two_stage_nme
images/mendeley_pa/MENDE-PA-00325.jpg,mendeley_pa,681,6222,14,0.6563090085983276,11.408262252807617,0.04821072891354561,236.63327026367188,16.58438491821289,19.723562240600586,0.07008475810289383,0.0833507552742958
images/mendeley_pa/MENDE-PA-00325.jpg,mendeley_pa,681,6229,5,0.8394243717193604,19.776763916015625,0.052403178066015244,377.3962707519531,27.09123992919922,17.97506332397461,0.0717846006155014,0.04762914776802063
images/mendeley_pa/MENDE-PA-00325.jpg,mendeley_pa,681,6228,1,0.8899218440055847,23.364397048950195,0.0572846345603466,407.864990234375,26.79079818725586,11.205963134765625,0.0656854584813118,0.02747468836605549
images/mendeley_pa/MENDE-PA-00325.jpg,mendeley_pa,681,6215,16,0.385160893201828,14.461938858032227,0.06304679811000824,229.38418579101562,26.374969482421875,22.032119750976562,0.11498163640499115,0.0960489884018898
images/mendeley_pa/MENDE-PA-00325.jpg,mendeley_pa,681,6218,6,0.8230637907981873,17.070425033569336,0.0633988156914711,269.254638671875,22.98978042602539,15.67103385925293,0.08538304269313812,0.058201536536216736
images/mendeley_pa/MENDE-PA-00325.jpg,mendeley_pa,681,6224,15,0.6100432276725769,19.7371826171875,0.06748657673597336,292.46087646484375,21.67938232421875,9.093087196350098,0.07412745803594589,0.031091636046767235
images/mendeley_pa/MENDE-PA-00325.jpg,mendeley_pa,681,6216,12,0.7153913974761963,19.589012145996094,0.07361838221549988,266.0885925292969,21.63385772705078,12.90432071685791,0.08130321651697159,0.04849633201956749
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6293,4,0.8050840497016907,2.277373790740967,0.005760112777352333,395.3696594238281,18.408916473388672,21.86655044555664,0.04656127840280533,0.05530659854412079
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6288,13,0.22176511585712433,1.960118293762207,0.00757385790348053,258.8005065917969,38.749237060546875,29.020071029663086,0.1497262865304947,0.1121329739689827
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6294,1,0.8398311138153076,4.575111389160156,0.010078510269522667,453.9471740722656,7.574884414672852,15.600208282470703,0.016686709597706795,0.0343656912446022
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6291,3,0.8296259641647339,7.5863800048828125,0.01971614919602871,384.7799987792969,18.935325622558594,12.003037452697754,0.04921078309416771,0.031194545328617096
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6295,0,0.8820871114730835,9.803018569946289,0.02258536033332348,434.04302978515625,14.724813461303711,10.808542251586914,0.03392477706074715,0.02490200661122799
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6292,5,0.7779988646507263,9.496318817138672,0.02457030676305294,386.4957275390625,23.586257934570312,16.296772003173828,0.06102592125535011,0.04216546565294266
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6296,2,0.8389968872070312,10.87520980834961,0.028478262946009636,381.8775634765625,21.943500518798828,19.010658264160156,0.05746213719248772,0.049782078713178635
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6290,6,0.7180078625679016,10.547782897949219,0.03201166167855263,329.4981384277344,18.809558868408203,17.70486831665039,0.05708547681570053,0.05373283103108406
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6289,8,0.4819389879703522,14.425392150878906,0.04675678163766861,308.519775390625,28.962299346923828,13.403478622436523,0.09387502074241638,0.043444473296403885
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6286,12,0.23555628955364227,22.645811080932617,0.07966296374797821,284.270263671875,72.14009857177734,63.99062728881836,0.25377294421195984,0.2251048982143402
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6281,10,0.3819129467010498,24.204574584960938,0.08540698140859604,283.40277099609375,30.058589935302734,15.282086372375488,0.10606314986944199,0.053923558443784714
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6283,15,0.19737514853477478,26.910749435424805,0.09170616418123245,293.44537353515625,114.56649780273438,139.2930145263672,0.39041846990585327,0.47468122839927673
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6297,7,0.6457079648971558,38.47282028198242,0.10230147838592529,376.0729675292969,49.99590301513672,23.88934326171875,0.13294202089309692,0.06352315843105316
images/mendeley_pa/MENDE-PA-00329.jpg,mendeley_pa,685,6282,9,0.4579993486404419,39.78610610961914,0.15544848144054413,255.94400024414062,43.99726486206055,24.45993423461914,0.17190192639827728,0.09556752443313599
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6524,0,0.8976837992668152,0.5276705622673035,0.008105868473649025,65.09735107421875,1.9778530597686768,2.3083548545837402,0.030383003875613213,0.03546004369854927
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6514,15,0.665704607963562,0.33173468708992004,0.009581643156707287,34.62189865112305,2.2684733867645264,1.7515525817871094,0.06552134454250336,0.050590887665748596
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6518,8,0.846951961517334,0.4170815646648407,0.010910878889262676,38.22621154785156,2.2101008892059326,2.0611863136291504,0.05781637132167816,0.05392075702548027
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6517,3,0.8714931011199951,0.43593892455101013,0.011945640668272972,36.49355697631836,1.6793031692504883,1.5434002876281738,0.046016428619623184,0.04229240491986275
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6520,5,0.8524315357208252,0.5075443983078003,0.012434304691851139,40.818077087402344,1.7466387748718262,1.316052794456482,0.042790815234184265,0.03224191069602966
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6519,10,0.8448963761329651,0.5706645250320435,0.014272782951593399,39.98270797729492,0.9130739569664001,2.2512030601501465,0.022836720570921898,0.05630441755056381
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6525,1,0.8911195993423462,1.168656826019287,0.01812652312219143,64.47219848632812,2.140127658843994,2.2489867210388184,0.03319458290934563,0.0348830483853817
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6528,2,0.8847974538803101,1.228651762008667,0.01817481592297554,67.60188293457031,3.2796714305877686,2.287389039993286,0.04851449653506279,0.03383617475628853
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6526,4,0.8546779155731201,1.2592564821243286,0.02156008593738079,58.40684127807617,1.9415881633758545,0.8186129927635193,0.03324247896671295,0.014015703462064266
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6529,7,0.8481020331382751,2.327479839324951,0.03259511664509773,71.4057846069336,3.526874542236328,2.0109503269195557,0.04939199984073639,0.028162289410829544
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6523,11,0.7975912094116211,2.290585994720459,0.03498197719454765,65.47903442382812,4.147995948791504,2.337481737136841,0.06334845721721649,0.03569817170500755
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6516,14,0.7278909683227539,1.3537639379501343,0.037997327744960785,35.627872467041016,2.7373218536376953,2.4579761028289795,0.0768309086561203,0.06899026036262512
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6521,12,0.7736313939094543,2.0831587314605713,0.044692058116197586,46.611385345458984,2.8703372478485107,1.1161504983901978,0.061580173671245575,0.023945877328515053
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6527,6,0.8488463759422302,3.1522648334503174,0.04759862646460533,66.22595977783203,3.6992220878601074,4.079537391662598,0.0558575838804245,0.061600275337696075
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6522,9,0.8465345501899719,2.697624921798706,0.04987749457359314,54.08501434326172,3.5423712730407715,1.311159610748291,0.06549635529518127,0.024242566898465157
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6515,13,0.7390204668045044,2.033389091491699,0.0561482198536396,36.21466827392578,2.8847084045410156,1.759077787399292,0.07965580374002457,0.048573628067970276
images/mendeley_pa/MENDE-PA-00348.jpg,mendeley_pa,701,6530,16,0.555008590221405,10.22319221496582,0.1387738585472107,73.66799926757812,11.741703987121582,9.617502212524414,0.1593867689371109,0.13055196404457092
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6551,7,0.7857881784439087,0.33712685108184814,0.0015852145152166486,212.66954040527344,13.765775680541992,15.358930587768555,0.06472847610712051,0.07221969962120056
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6553,10,0.7514669299125671,2.416203498840332,0.009617001749575138,251.242919921875,11.875991821289062,15.252598762512207,0.04726896062493324,0.06070857122540474
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6561,1,0.8301647305488586,3.5595219135284424,0.009751108475029469,365.03765869140625,12.788002014160156,12.968843460083008,0.035032007843256,0.035527411848306656
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6558,0,0.8373801708221436,4.4270339012146,0.014484300278127193,305.64361572265625,15.411417007446289,9.442342758178711,0.05042283236980438,0.03089330904185772
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6560,6,0.7983130216598511,7.9468674659729,0.02171064354479313,366.0355529785156,11.233442306518555,10.490945816040039,0.030689483508467674,0.028661001473665237
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6563,3,0.8165358901023865,9.501769065856934,0.02267756126821041,418.99432373046875,18.460941314697266,20.59556007385254,0.0440601222217083,0.049154747277498245
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6555,15,0.6961508989334106,6.663466930389404,0.024119412526488304,276.2698669433594,11.552018165588379,11.706633567810059,0.041814252734184265,0.0423739068210125
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6559,11,0.7233310341835022,10.93743896484375,0.03158022463321686,346.3382263183594,23.038997650146484,12.36079216003418,0.06652167439460754,0.03568994626402855
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6556,13,0.7177073359489441,8.837477684020996,0.03613446652889252,244.5719757080078,17.130735397338867,16.49907684326172,0.07004373520612717,0.0674610286951065
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6562,4,0.8159602284431458,15.692561149597168,0.038862090557813644,403.80126953125,18.385278701782227,15.33005428314209,0.04553051292896271,0.0379643552005291
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6552,9,0.7698756456375122,11.736692428588867,0.047988712787628174,244.5719451904297,12.539209365844727,12.662897109985352,0.0512700229883194,0.05177575349807739
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6554,14,0.7115839123725891,12.849230766296387,0.04966988041996956,258.6925964355469,14.722034454345703,14.716632843017578,0.05690937861800194,0.05688849464058876
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6550,5,0.8003681302070618,14.452503204345703,0.053075678646564484,272.2999267578125,17.661296844482422,16.082008361816406,0.06485971808433533,0.059059906750917435
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6564,17,0.5611312985420227,25.30849266052246,0.056400153785943985,448.7309265136719,26.934541702270508,22.305105209350586,0.06002381443977356,0.04970708116889
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6557,2,0.8226096630096436,17.23481559753418,0.057827845215797424,298.03662109375,21.54139518737793,24.48230743408203,0.07227768003940582,0.08214529603719711
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6549,8,0.7800267934799194,18.035480499267578,0.06646694988012314,271.3450927734375,18.16672706604004,14.959872245788574,0.06695064157247543,0.05513227358460426
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6547,16,0.6917424201965332,21.757211685180664,0.09865610301494598,220.535888671875,39.058956146240234,37.064598083496094,0.17710930109024048,0.16806605458259583
images/mendeley_pa/MENDE-PA-00350.jpg,mendeley_pa,703,6548,12,0.7230493426322937,27.8091983795166,0.10146208852529526,274.0846252441406,29.428306579589844,16.907672882080078,0.10736941546201706,0.061687782406806946
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7160,4,0.6684537529945374,4.442429065704346,0.03421694412827492,129.83126831054688,5.5687479972839355,6.0651397705078125,0.04289219528436661,0.04671555384993553
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7159,6,0.6032119393348694,7.046006679534912,0.05152972415089607,136.7367401123047,7.547661781311035,6.3396759033203125,0.055198490619659424,0.04636409878730774
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7161,0,0.7822930812835693,9.282904624938965,0.06551339477300644,141.69476318359375,11.82935619354248,10.36439323425293,0.08348478376865387,0.07314591854810715
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7162,1,0.7593105435371399,11.619216918945312,0.09061558544635773,128.22537231445312,12.365242958068848,7.373065948486328,0.09643366932868958,0.05750083550810814
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7163,3,0.6689209342002869,13.173699378967285,0.11206772178411484,117.55123901367188,16.409345626831055,12.305644035339355,0.13959313929080963,0.10468323528766632
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7167,11,0.49668028950691223,14.512670516967773,0.11884703487157822,122.1121826171875,17.245742797851562,8.600397109985352,0.14122869074344635,0.07043029367923737
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7164,8,0.5685269832611084,14.552911758422852,0.12258122861385345,118.7205581665039,19.19721221923828,12.662853240966797,0.16170082986354828,0.10666099935770035
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7173,2,0.6783084273338318,22.38896942138672,0.13137173652648926,170.424560546875,24.22205352783203,8.56869125366211,0.14212772250175476,0.050278499722480774
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7174,5,0.6578289270401001,30.494525909423828,0.15727728605270386,193.8902130126953,33.0265998840332,22.506088256835938,0.17033660411834717,0.11607645452022552
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7175,17,0.20683372020721436,40.078216552734375,0.20544126629829407,195.0835723876953,43.457672119140625,40.75032043457031,0.22276438772678375,0.20888647437095642
images/mendeley_pa/MENDE-PA-00395.jpg,mendeley_pa,745,7172,10,0.5058680772781372,34.1054801940918,0.21261662244796753,160.40834045410156,36.209285736083984,15.237642288208008,0.22573193907737732,0.09499283134937286
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7356,5,0.8198097944259644,4.364769458770752,0.015264132060110569,285.94940185546875,21.730091094970703,19.212520599365234,0.07599278539419174,0.06718853116035461
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7359,1,0.894270122051239,7.901030540466309,0.021945441141724586,360.0306091308594,16.158445358276367,11.775413513183594,0.04488075524568558,0.03270670026540756
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7354,9,0.7349445819854736,5.721335411071777,0.02318717911839485,246.74563598632812,10.792256355285645,9.51174259185791,0.043738387525081635,0.038548778742551804
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7347,12,0.6848911046981812,6.706819534301758,0.027675935998558998,242.33396911621094,13.075868606567383,13.788871765136719,0.05395805090665817,0.05690028518438339
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7360,4,0.8273329734802246,10.692391395568848,0.030490584671497345,350.678466796875,23.611209869384766,13.627350807189941,0.06733008474111557,0.038859959691762924
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7357,2,0.8844285011291504,10.174600601196289,0.030999723821878433,328.2158508300781,19.271020889282227,12.900216102600098,0.05871447175741196,0.039304062724113464
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7348,15,0.5623971223831177,6.708856582641602,0.03139946609735489,213.66148376464844,10.380989074707031,12.278783798217773,0.048586152493953705,0.05746839940547943
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7351,7,0.7943956255912781,8.476789474487305,0.03639860451221466,232.88775634765625,12.874719619750977,7.540614128112793,0.05528293922543526,0.032378748059272766
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7346,14,0.5624362826347351,8.713541984558105,0.03960860148072243,219.9911651611328,11.374295234680176,14.00214958190918,0.05170341953635216,0.06364869326353073
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7350,6,0.8078531622886658,12.182735443115234,0.04423480108380318,275.41064453125,19.97290802001953,19.074392318725586,0.07252046465873718,0.06925800442695618
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7358,0,0.9145022034645081,16.03495216369629,0.04590851813554764,349.2805480957031,22.654380798339844,14.778695106506348,0.06486012786626816,0.04231181740760803
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7349,11,0.6916919946670532,10.33198356628418,0.04663402587175369,221.5546112060547,13.161334991455078,8.836825370788574,0.05940447375178337,0.039885539561510086
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7361,13,0.6452728509902954,17.321882247924805,0.052725061774253845,328.5322265625,24.7979736328125,16.085886001586914,0.0754811018705368,0.04896288737654686
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7355,8,0.7903429269790649,13.832606315612793,0.054837487637996674,252.2472686767578,21.374679565429688,10.219985961914062,0.08473701030015945,0.04051574319601059
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7352,3,0.8369263410568237,17.358869552612305,0.06705687195062637,258.86785888671875,18.79197883605957,12.699941635131836,0.07259293645620346,0.04905955493450165
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7353,10,0.7114355564117432,17.399250030517578,0.07731394469738007,225.04672241210938,20.441017150878906,14.965545654296875,0.09083010256290436,0.066499724984169
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7344,17,0.12242362648248672,16.37143898010254,0.08020094782114029,204.1302490234375,34.90483856201172,26.750471115112305,0.17099297046661377,0.1310460865497589
images/mendeley_pa/MENDE-PA-00409.jpg,mendeley_pa,757,7345,16,0.5108409523963928,17.492158889770508,0.0836154893040657,209.1975860595703,20.349763870239258,24.353246688842773,0.09727533161640167,0.11641265451908112
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7549,1,0.892144501209259,0.37092125415802,0.007271366193890572,51.0112190246582,2.5538878440856934,2.544567108154297,0.05006521940231323,0.04988250136375427
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7535,13,0.676730215549469,0.4371274709701538,0.01391674391925335,31.41018295288086,2.977689266204834,2.8503010272979736,0.09480012208223343,0.0907444879412651
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7550,15,0.3450066149234772,0.8370897769927979,0.01624259352684021,51.53670883178711,4.279852867126465,4.821195125579834,0.08304474502801895,0.09354875981807709
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7548,2,0.8546864986419678,1.0562134981155396,0.02245539054274559,47.03607940673828,2.5068061351776123,2.5748016834259033,0.05329538881778717,0.054740991443395615
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7543,4,0.8154260516166687,0.8225839138031006,0.023645084351301193,34.78879165649414,1.6922082901000977,2.0557639598846436,0.048642341047525406,0.05909270793199539
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7545,3,0.8470627665519714,0.8966432809829712,0.02409052662551403,37.21974563598633,1.9332300424575806,2.061570644378662,0.051940977573394775,0.0553891658782959
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7534,14,0.3825511038303375,0.770855724811554,0.026659132912755013,28.915258407592773,2.8693361282348633,2.876967430114746,0.09923259168863297,0.0994965136051178
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7547,0,0.9081173539161682,1.4545737504959106,0.03590353950858116,40.51338195800781,1.860793948173523,1.8865723609924316,0.04593035206198692,0.04656664654612541
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7542,12,0.7022303938865662,1.0922446250915527,0.03606642782688141,30.28424644470215,1.3366353511810303,2.330219030380249,0.044136326760053635,0.07694492489099503
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7536,9,0.7720943093299866,1.3265923261642456,0.043663930147886276,30.381879806518555,2.121164083480835,2.625842332839966,0.06981674581766129,0.08642791211605072
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7546,7,0.7869831323623657,1.9517719745635986,0.05017009377479553,38.90309524536133,2.5899951457977295,2.372580051422119,0.0665755569934845,0.060986921191215515
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7538,5,0.8096802234649658,1.603516936302185,0.05053696408867836,31.729585647583008,2.753265619277954,2.723736047744751,0.08677282184362411,0.08584215492010117
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7537,6,0.7914760708808899,1.8551594018936157,0.06345368176698685,29.236434936523438,2.1561856269836426,2.244499683380127,0.07374995201826096,0.07677063345909119
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7544,8,0.7805193066596985,2.621391773223877,0.0752243921160698,34.84762954711914,2.815995931625366,1.6804174184799194,0.08080882579088211,0.048221856355667114
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7539,10,0.7631019353866577,2.8793742656707764,0.09812664240598679,29.34345054626465,3.349000930786133,2.4707093238830566,0.11413112282752991,0.0841996893286705
images/mendeley_pa/MENDE-PA-00421.jpg,mendeley_pa,769,7541,11,0.7145165205001831,4.443963050842285,0.1518469750881195,29.266061782836914,4.690269470214844,6.606630802154541,0.1602630913257599,0.22574375569820404
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7586,5,0.8367419838905334,3.155607223510742,0.011166353709995747,282.599609375,14.659767150878906,14.373207092285156,0.051874689757823944,0.050860676914453506
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7593,2,0.8635781407356262,4.695433139801025,0.013415412977337837,350.00286865234375,10.275483131408691,11.455480575561523,0.029358282685279846,0.032729677855968475
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7588,8,0.8105875253677368,4.45334005355835,0.01621764525771141,274.59844970703125,18.285634994506836,19.94257926940918,0.06659045070409775,0.07262451201677322
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7584,11,0.7422834634780884,5.149078845977783,0.016465961933135986,312.7104797363281,13.353790283203125,14.837328910827637,0.04270336776971817,0.04744749516248703
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7591,14,0.6771361231803894,5.520047187805176,0.018130380660295486,304.46392822265625,16.821195602416992,16.124202728271484,0.05524856597185135,0.052959319204092026
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7598,10,0.750797688961029,9.973706245422363,0.024748068302869797,403.0094909667969,20.658462524414062,27.76788330078125,0.051260486245155334,0.06890131533145905
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7594,3,0.8516926765441895,9.592619895935059,0.025563513860106468,375.24652099609375,16.390724182128906,21.485363006591797,0.04367988184094429,0.05725666135549545
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7585,4,0.8403689861297607,7.366237163543701,0.02601647563278675,283.13739013671875,9.688924789428711,9.88029670715332,0.03421987220644951,0.03489576652646065
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7589,7,0.8217062950134277,7.585995197296143,0.026080738753080368,290.8658142089844,13.653377532958984,13.183911323547363,0.04694046825170517,0.045326437801122665
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7592,12,0.7348148822784424,10.322894096374512,0.0324263758957386,318.34869384765625,11.281886100769043,11.775245666503906,0.035438768565654755,0.036988515406847
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7597,6,0.8252317905426025,14.988677978515625,0.037794023752212524,396.5885925292969,19.51549530029297,8.569253921508789,0.04920841380953789,0.0216074138879776
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7583,15,0.5078653693199158,11.499187469482422,0.041113074868917465,279.69659423828125,22.355304718017578,13.719297409057617,0.0799269825220108,0.04905064031481743
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7590,9,0.7629265785217285,16.5206356048584,0.05266106128692627,313.7163391113281,20.574851989746094,14.454322814941406,0.06558425724506378,0.04607449844479561
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7596,0,0.9014722108840942,19.558685302734375,0.05402173101902008,362.05218505859375,26.10917091369629,12.232605934143066,0.07211438566446304,0.03378685936331749
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7595,1,0.8826145529747009,20.064823150634766,0.05455729365348816,367.7752685546875,23.63441276550293,17.155803680419922,0.06426319479942322,0.04664751887321472
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7587,13,0.7073092460632324,16.83859634399414,0.06370570510625839,264.3185119628906,21.201919555664062,18.04386329650879,0.0802135244011879,0.06826560199260712
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7599,17,0.3250167667865753,32.19132995605469,0.07221199572086334,445.7892150878906,37.511112213134766,23.347543716430664,0.08414540439844131,0.052373506128787994
images/mendeley_pa/MENDE-PA-00424.jpg,mendeley_pa,772,7582,16,0.37832051515579224,24.491418838500977,0.09830188751220703,249.1449432373047,25.257747650146484,17.47959327697754,0.10137772560119629,0.07015833258628845
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7628,14,0.48006632924079895,0.552888810634613,0.007657800801098347,72.19942474365234,5.206823348999023,4.4031219482421875,0.07211723923683167,0.06098555400967598
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7640,15,0.4208240509033203,0.9819310307502747,0.00884938333183527,110.96038818359375,4.852725982666016,3.495988368988037,0.043733857572078705,0.03150663524866104
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7634,10,0.5919618606567383,1.9502545595169067,0.0224407110363245,86.906982421875,4.192625045776367,2.79839825630188,0.04824267327785492,0.0321999229490757
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7632,5,0.7187468409538269,2.2816667556762695,0.028209136798977852,80.88396453857422,3.253971576690674,2.9901628494262695,0.040230121463537216,0.036968547850847244
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7629,11,0.5616641044616699,2.260145425796509,0.029966654255986214,75.42201232910156,6.645122528076172,6.851864337921143,0.08810587972402573,0.09084700793027878
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7627,16,0.22821316123008728,2.7548680305480957,0.03529201075434685,78.05924987792969,7.19734525680542,5.459290504455566,0.09220361709594727,0.06993778049945831
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7633,6,0.7106011509895325,3.3180737495422363,0.03635179623961449,91.27674865722656,4.953562259674072,3.0314908027648926,0.0542697049677372,0.0332120805978775
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7641,9,0.6203703880310059,4.173760414123535,0.04163990169763565,100.23463439941406,5.49032735824585,4.587837219238281,0.054774753749370575,0.045770976692438126
images/mendeley_pa/MENDE-PA-00428.jpg,mendeley_pa,775,7637,2,0.7914877533912659,5.153311252593994,0.0469636544585228,109.72977447509766,51.93156433105469,54.71220016479492,0.4732677638530731,0.4986085295677185
